customer_id,age,income,region,risk_score,previous_claims,market_volatility,competitor_price,base_price,price_multiplier,price,price_sensitivity,conversion_probability,conversion,cost,revenue,profit,retention_probability,clv,risk_category
207,52.706789263683135,28198.298000316066,Suburban,35.91254251402181,1,0.1390311706754533,523.4780273780333,923.856559042364,0.9,831.4709031381276,0.020105028150513855,0.0,0,502.1468965579369,0.0,-0.0,0.95,-0.0,Medium
208,52.72571529459072,21743.408802252772,Suburban,25.676760211170286,0,0.022356395474568094,581.8776512307036,744.5670981480207,0.9,670.1103883332187,0.027360657441726274,0.0,0,460.84411532304347,0.0,-0.0,0.95,-0.0,Low
209,80.0,37465.121087493404,Suburban,18.77322201837734,0,0.06298250609887704,1062.7044203685623,917.5578220179077,1.0,917.5578220179077,0.011232502496983807,0.37063874979919387,0,437.9772113749545,0.0,-0.0,0.95,-0.0,Low
210,53.56335766039751,38314.54843070318,Suburban,56.80237657713978,1,0.06928144092823237,619.4935289591017,1111.8623324206949,1.0,1111.8623324206949,0.00892674513015756,0.09199502330438969,0,534.2411091278957,0.0,-0.0,0.95,-0.0,Medium
211,62.03348460270898,21178.53884564057,Urban,28.525837651233243,0,0.08809389606107669,1113.1655802817145,948.5582077759229,1.1,1043.4140285535152,0.027161783689184118,1.0,1,476.54056814157843,1043.4140285535152,566.8734604119368,0.95,1617.0065458250497,Low
212,59.310026452398034,33268.0493051892,Suburban,22.389216853242182,2,0.08095435315461055,578.3120327637675,1022.5149207851666,1.2,1227.0179049422,0.015100708199564763,1.0,1,570.4821996160318,1227.0179049422,656.5357053261681,0.95,1872.7680994428945,Low
213,54.77086876958697,44340.723532245065,Rural,11.238740500422804,0,0.10159854837689059,781.4890215007987,628.0655765925176,1.2,753.678691911021,0.0049948121293649315,1.0,1,441.1849129692971,753.678691911021,312.4937789417239,0.95,891.3885044312675,Low
214,40.27096133039482,43486.10311908441,Suburban,11.936531083718489,1,0.0462680588804988,561.2143990456817,642.6219025459228,1.1,706.8840928005152,0.004539844805827337,1.0,1,458.99206560119086,706.8840928005152,247.89202719932433,0.95,707.1120075860727,Low
215,56.38453830739901,46730.10705844351,Suburban,40.210256630249894,2,0.05622980255086876,931.0083536240127,1120.2942603206327,1.2,1344.3531123847592,0.0016150915448513979,1.0,1,624.3742656681999,1344.3531123847592,719.9788467165594,0.95,2053.7396602589856,Medium
216,33.40762178193643,42002.41371708992,Urban,22.122162774047187,1,0.1885204914021867,840.8830173016507,815.8066439674209,1.0,815.8066439674209,0.006023751977207368,0.49662137984868415,1,514.3820234770006,815.8066439674209,301.42462049042024,0.95,859.8137299489238,Low
217,41.44772089889987,28183.604027274076,Urban,1.1391517907418176,0,0.16982286246686024,1051.563201424358,593.30870611462,0.8,474.64696489169603,0.020376902376375523,0.0,0,416.4098323719241,0.0,-0.0,0.95,-0.0,Low
218,37.71954678256345,28086.650932820372,Urban,17.036248133893782,0,0.12536783298419563,968.7935703716222,774.0657117276224,0.8,619.252569382098,0.01980611556441656,0.0,0,452.7806656228246,0.0,-0.0,0.95,-0.0,Low
219,46.22811209079484,20000.0,Urban,45.06898142298487,0,0.1304610484429336,824.6582565403272,961.093557707142,0.9,864.9842019364279,0.02783683958476489,0.0,0,501.8957303375159,0.0,-0.0,0.95,-0.0,Medium
220,79.71987850010262,88644.34502756836,Rural,37.257634127960124,0,0.11278324326227744,823.0045674716947,909.4608178071011,1.1,1000.4068995878113,-0.04120478771061161,0.0,0,469.29047738250716,0.0,-0.0,0.95,-0.0,Medium
221,18.0,36560.55413467085,Suburban,19.085317008402676,0,0.0964529448685122,546.9377117381008,520.07865329775,0.9,468.070787967975,0.011545182922760033,1.6062328189749587e-261,0,447.5464968986143,0.0,-0.0,0.95,-0.0,Low
222,55.2939028556177,32453.82121150681,Suburban,65.33477364560135,1,0.05560715498987744,876.3909575443979,1252.4710808321804,0.8,1001.9768646657444,0.014761485403699218,0.0,0,593.9294698913585,0.0,-0.0,0.95,-0.0,Medium
223,20.809261932155223,22824.823193911747,Suburban,10.726959542568475,0,0.1715304217593041,780.7033937845745,375.20662941844,1.2,450.247955302128,0.025832753940066174,1.0,1,423.3653784714085,450.247955302128,26.882576830719472,0.95,76.6825504096273,Low
224,37.9210220131585,157602.12678820692,Urban,9.086855303738014,0,0.19246696594728113,931.7905351397665,645.0252843510837,1.2,774.0303412213003,-0.10937045085396585,0.0,0,403.5758831081696,0.0,-0.0,0.95,-0.0,Low
225,61.33425895451049,21233.512352245023,Rural,8.220183571892544,0,0.07136496014117506,949.8128595902143,517.8136630523018,0.8,414.25093044184143,0.027795105310501843,0.0,0,420.6555547969207,0.0,-0.0,0.95,-0.0,Low
226,45.96420028643194,29306.834793269954,Urban,15.355576130231432,1,0.15388200914681427,671.5210295779139,663.5194841223141,0.8,530.8155872978513,0.018409748127169147,0.0,0,500.1994436895956,0.0,-0.0,0.95,-0.0,Low
227,28.83382833106041,44708.477601909646,Urban,37.58581876764415,1,0.07708132576238792,655.281508801679,927.244057481656,1.0,927.244057481656,0.003596454976910682,0.3015538048457073,1,525.1334545282336,927.244057481656,402.11060295342236,0.95,1147.0204949246372,Medium
228,34.27044436110047,49026.021290004785,Suburban,18.454882762872995,0,0.05904137298603562,815.4059637375107,549.5350450047711,0.9,494.58154050429397,2.1361713895208696e-06,0.5750830538304206,0,459.2417453507545,0.0,-0.0,0.95,-0.0,Low
229,55.19396623402014,58627.90329088685,Rural,23.96285897110479,0,0.07655347902692697,747.6420821483892,746.5796847960985,1.1,821.2376532757085,-0.009704945441727907,0.0,0,442.2839337834757,0.0,-0.0,0.95,-0.0,Low
230,34.04450052424295,89662.17304180154,Rural,5.650952575159541,0,0.07948865782543553,507.9187756305958,375.15553617102125,1.1,412.6710897881234,-0.04084960687223382,0.0,0,410.79937493159144,0.0,-0.0,0.95,-0.0,Low
231,48.246878843729625,46773.81551240446,Urban,51.10978257222417,2,0.12818626635851998,599.283362468653,1254.0873358111287,0.8,1003.269868648903,0.0014510647294389222,1.8453380380404758e-159,0,567.657279948013,0.0,-0.0,0.95,-0.0,Medium
232,45.68357759855721,21417.949262014212,Rural,45.849358454208975,1,0.07580036654042914,1015.080023859199,973.3277706776178,1.0,973.3277706776178,0.026509355319327667,0.22895605550590817,0,550.1963465684973,0.0,-0.0,0.95,-0.0,Medium
233,35.22599478591275,31937.22184133307,Urban,22.675563779608847,0,0.1407884097479536,889.6677510326542,712.9403968330059,0.9,641.6463571497054,0.01665551715700091,0.0,0,404.48767988877495,0.0,-0.0,0.95,-0.0,Low
234,77.15916133987989,42358.15257418879,Urban,22.56237723482669,1,0.061515172765173265,794.6044767990468,1034.803611909723,1.2,1241.7643342916676,0.006205780698591969,1.0,1,496.6025268128928,1241.7643342916676,745.1618074787748,0.95,2125.574055833205,Low
235,54.50878533477017,102141.36057016918,Rural,26.838498760074604,0,0.0950504906284791,1050.0459040524279,771.1510128743859,1.0,771.1510128743859,-0.05317048460870521,0.582513297975928,1,460.46954808772875,771.1510128743859,310.6814647866571,0.95,886.2188783039394,Low
236,18.0,20000.0,Rural,30.786648084936353,0,0.041399675229151944,787.6647121926464,603.5781953761754,1.2,724.2938344514104,0.02859650469921349,1.0,1,462.23729650487286,724.2938344514104,262.0565379465375,0.95,747.5162744924983,Low
237,47.796814721541416,66256.460270586,Suburban,28.792132443850704,0,0.032829835959633125,941.2974826337511,848.2477640615587,0.8,678.598211249247,-0.018414924157881197,1.0,1,431.50617906632334,678.598211249247,247.09203218292367,0.95,704.8300218017898,Low
238,35.07320302847418,39733.78787842977,Suburban,30.687823626572,0,0.11636659656257373,792.6130777933524,724.827169929897,0.8,579.8617359439176,0.008273071977054588,0.0,0,478.03154141750446,0.0,-0.0,0.95,-0.0,Low
239,57.78650002194336,55210.87742287863,Rural,23.702138905286883,1,0.10342650495579865,812.0894604670152,822.9950875977756,0.9,740.6955788379981,-0.007307606276618697,1.0,1,529.1976885493248,740.6955788379981,211.49789028867337,0.95,603.2977320484408,Low
240,33.11218892350949,34509.938765164705,Suburban,12.033183825482608,0,0.07499135518327986,1428.2692348812684,619.2733586597855,1.2,743.1280303917425,0.014024716268977968,1.0,1,465.16306590657285,743.1280303917425,277.9649644851697,0.95,792.8950611939465,Low
241,43.278953377996515,23831.980709045725,Rural,30.964296494635455,0,0.051660430392812755,661.1586075361721,679.8419174038006,1.0,679.8419174038006,0.024548677576892462,0.276890331544076,0,462.38316293192094,0.0,-0.0,0.95,-0.0,Low
242,52.57480918470686,52861.807924447196,Suburban,20.197915829224083,0,0.03995515423418455,910.1560183683575,707.3523651759764,1.2,848.8228382111716,-0.004019722860514352,8.083278293961405e-248,0,435.84127558491895,0.0,-0.0,0.95,-0.0,Low
243,57.98632791255182,50373.247701032866,Rural,27.847167701119957,3,0.11591718742836345,905.8594660138789,1021.6610153595864,0.9,919.4949138236277,-0.0016703275632419033,1.0,1,581.1538161978192,919.4949138236277,338.3410976258085,0.95,965.1179809776188,Low
244,26.995553894163358,59043.425812466725,Rural,8.133402274982807,1,0.06353097865062618,1029.9935731942448,588.2486174265752,0.8,470.59889394126014,-0.009545339614207959,1.0,1,475.98105694549145,470.59889394126014,-5.382163004231302,0.95,-15.352619969569789,Low
245,39.98248146238578,36074.72217553995,Urban,21.146811847078244,0,0.17976284523272917,785.4970038848004,719.1598922327366,0.9,647.243903009463,0.012503248271695822,0.0,0,472.8904866127556,0.0,-0.0,0.95,-0.0,Low
246,37.87582033258566,26905.58025069437,Rural,15.406671362479859,1,0.10714259912921907,1200.2206163063474,703.9503478274822,1.1,774.3453826102306,0.02179601681648154,1.0,1,478.37233958173755,774.3453826102306,295.973043028493,0.95,844.2631052387763,Low
247,35.200061511394324,20000.0,Suburban,37.46256980121071,0,0.12472542786218975,727.7974894301292,758.7388866192019,1.2,910.4866639430423,0.028674267948900416,1.0,1,492.5593239677891,910.4866639430423,417.92733997525323,0.95,1192.1377372794097,Medium
248,71.48181360421646,54703.7003427365,Urban,29.148660917106632,2,0.16887578666622938,710.3013120917967,1209.1939275766226,1.0,1209.1939275766226,-0.007184232235537715,0.18990579491308782,0,504.8393930254314,0.0,-0.0,0.95,-0.0,Low
249,51.07472566441433,44888.8512547302,Suburban,16.663293863730786,2,0.05703153224749051,968.6732134593949,911.8677749824388,0.8,729.4942199859511,0.00386913224373707,3.844523194896424e-307,0,514.0117600336985,0.0,-0.0,0.95,-0.0,Low
250,26.086740684974323,22406.55174220532,Urban,18.18853063983567,0,0.12089182142569632,1046.0571391757394,654.0042188194838,1.1,719.4046407014322,0.025805007030650383,1.0,1,447.6557976042219,719.4046407014322,271.7488430972103,0.95,775.1635749347923,Low
251,58.767929205821645,27742.287797790126,Suburban,33.561704639136195,1,0.1235530008929597,550.5237465426723,874.6913437293365,0.8,699.7530749834692,0.02043750507153809,0.0,0,486.7835856844558,0.0,-0.0,0.95,-0.0,Medium
252,76.8323429551895,28756.542743580245,Rural,32.33276905158186,1,0.07260754361131701,645.9320973297374,1022.2082826419902,1.0,1022.2082826419902,0.01910600169967084,0.12519702136058866,0,498.78942107234917,0.0,-0.0,0.95,-0.0,Low
253,60.486978908267204,20000.0,Urban,26.20255585255244,0,0.021720930007612854,834.1234350882489,886.4082725546202,0.8,709.1266180436962,0.02693125324115127,0.0,0,438.4236795021674,0.0,-0.0,0.95,-0.0,Low
254,22.2094505106898,24128.73666055331,Suburban,35.24620669957382,0,0.01,918.9640533896222,767.1938916529677,1.2,920.6326699835613,0.024259445802248352,1.0,1,481.4220423534331,920.6326699835613,439.2106276301282,0.95,1252.8483153149407,Medium
255,37.73648890700623,20600.792431715578,Rural,47.31338002440819,1,0.05314838970144081,1069.713619279391,805.1453052166373,1.2,966.1743662599647,0.027826980656425547,1.0,1,547.6289414200387,966.1743662599647,418.545424839926,0.95,1193.900824355889,Medium
256,64.00366723779933,29547.679565715465,Suburban,15.306601949536416,0,0.1542951889208889,823.0680709077699,746.7896740158674,1.0,746.7896740158674,0.019430884511331646,0.3643296983862076,0,419.69215612366867,0.0,-0.0,0.95,-0.0,Low
257,34.38495801571829,25100.705965382942,Urban,7.377308816656393,1,0.0593697847029235,1030.9164478311236,789.3251471010909,0.8,631.4601176808728,0.023602976506432907,0.0,0,454.5205654622824,0.0,-0.0,0.95,-0.0,Low
258,51.657291422193424,20000.0,Suburban,36.75655002121259,0,0.14654050385712747,439.2697635248578,812.6273110423241,0.9,731.3645799380917,0.02771999637643403,0.0,0,452.6912736626472,0.0,-0.0,0.95,-0.0,Medium
259,56.61951080144005,99837.0978612599,Suburban,17.79610861616768,0,0.060403076006450056,559.7875631390752,712.0266888313178,0.8,569.6213510650542,-0.05156005508457008,1.0,1,436.6509371222796,569.6213510650542,132.97041394277466,0.95,379.2981057717647,Low
260,31.096042926328757,67932.53542107207,Suburban,35.69811940423104,1,0.10077891484652027,798.4615380084115,866.3126896420235,1.0,866.3126896420235,-0.02030975507755107,0.37580813103780414,1,531.2521600465411,866.3126896420235,335.0605295954824,0.95,955.7601606711136,Medium
261,44.107119659073,24599.71875766867,Rural,38.78332572193164,1,0.12501217635095385,1008.8767925456802,935.4986175712,0.8,748.3988940569601,0.023972872347979974,0.0,0,543.8739187823028,0.0,-0.0,0.95,-0.0,Medium
262,18.0,41614.78111177679,Suburban,30.90476003389045,1,0.1500747457962014,735.5721288051811,755.1316931684211,1.2,906.1580318021053,0.006591075091181472,1.0,1,546.0689279461118,906.1580318021053,360.08910385599347,0.95,1027.1541687492213,Low
263,29.634185379985652,44744.89079072939,Rural,17.11079230177225,0,0.07550374007964701,741.7775444656933,585.1468672833423,1.2,702.1762407400107,0.004252703284785106,1.0,1,445.57212327205434,702.1762407400107,256.60411746795637,0.95,731.9632450773455,Low
264,41.2114777291026,65876.88678867018,Suburban,2.9563885016189895,0,0.06649454700899526,876.2691876326012,510.28585816939494,0.8,408.228686535516,-0.016673805022976197,1.0,1,385.42502128365845,408.228686535516,22.803665251857524,0.95,65.04745513092358,Low
265,26.283252270527257,24117.608278780062,Urban,10.365916735120884,1,0.01,754.4930691453186,785.7442974615683,1.1,864.3187272077251,0.023917979926004456,1.0,1,481.6991084414472,864.3187272077251,382.61961876627794,0.95,1091.422462530808,Low
266,69.48616955897452,62696.02904446245,Suburban,12.792443747720347,1,0.07707788673054414,1080.7135834090868,822.4305433878352,1.1,904.6735977266188,-0.014061141366887813,0.0,0,447.4857577805175,0.0,-0.0,0.95,-0.0,Low
267,23.54787933059051,27613.14890601798,Suburban,33.45547325268665,0,0.26460846989458364,819.8208762404886,728.0279341922619,0.9,655.2251407730357,0.02183755783317135,0.0,0,463.768837247902,0.0,-0.0,0.95,-0.0,Medium
268,38.39933269954524,20000.0,Suburban,52.42749594316649,1,0.08766657166727088,1291.7735267796677,1072.317875621788,0.8,857.8543004974305,0.027842220139786666,0.0,0,556.982464931637,0.0,-0.0,0.95,-0.0,Medium
269,46.96110865929137,52159.84785246014,Urban,13.207491840823563,1,0.027495494599027503,830.3489641438056,950.7704640627244,0.8,760.6163712501796,-0.0034013402772067004,1.0,1,492.10990328513697,760.6163712501796,268.5064679650426,0.95,765.914699870284,Low
270,66.61909933599173,69243.12991060862,Urban,29.46150398388902,2,0.0910033227096503,724.2277454281354,1173.06479988712,1.1,1290.371279875832,-0.0214153863326051,0.0,0,573.6937756362926,0.0,-0.0,0.95,-0.0,Low
271,23.46206773230841,132449.20425141638,Urban,21.30795446395376,0,0.13558705818883615,817.8011432497011,727.1492123714002,0.9,654.4342911342602,-0.08400708205487326,1.0,1,438.7382000102974,654.4342911342602,215.6960911239628,0.95,615.2730999311038,Low
272,62.447456282324396,20000.0,Urban,14.602181509801717,2,0.06862535718493837,1018.8615979279075,960.2962410453671,1.1,1056.3258651499038,0.027987726695179637,1.0,1,529.3918491739714,1056.3258651499038,526.9340159759324,0.95,1503.0792805713472,Low
273,45.1534959152938,51506.32231630403,Suburban,39.61038120197944,1,0.04421047149916595,767.0961371076057,977.2291516283663,1.2,1172.6749819540394,-0.002833730793211455,6.325981573744075e-242,0,547.6908968578189,0.0,-0.0,0.95,-0.0,Medium
274,30.27737023428074,29587.2669780815,Urban,46.021184218076165,0,0.22562880568736426,300.0,876.6057669674209,1.0,876.6057669674209,0.01806092933614529,0.1371993874554851,0,469.5353860698906,0.0,-0.0,0.95,-0.0,Medium
275,51.93155211394906,53727.451729229186,Suburban,30.32311554815369,0,0.11859819633544386,705.2269026519793,824.9590575060173,1.2,989.9508690072207,-0.0051030566477809625,0.0,0,483.8517943243277,0.0,-0.0,0.95,-0.0,Low
276,47.98589543360205,20000.0,Urban,37.31490050332062,3,0.17658161168274675,336.48602651831004,1136.451996557319,1.1,1250.0971962130511,0.02819116516191592,1.0,1,634.2202684434711,1250.0971962130511,615.87692776958,0.95,1756.788936462727,Medium
277,35.99674684261808,20000.0,Urban,29.73387512609651,1,0.07998489523611776,903.1949922432763,895.2338333847325,0.9,805.7104500462593,0.028503030649144914,0.0,0,472.24989635826125,0.0,-0.0,0.95,-0.0,Low
278,46.04703127485028,24638.427297948332,Suburban,25.308795894319395,0,0.18866985683535736,575.7841940472003,711.820541953432,1.2,854.1846503441184,0.024127013044526822,1.0,1,456.80493339048945,854.1846503441184,397.37971695362893,0.95,1133.5256426102264,Low
279,39.220296047073596,37777.99324689134,Urban,49.326798538679625,1,0.14537142661748087,809.4689895775225,1081.8818112780666,0.9,973.69363015026,0.01017299596089829,0.0,0,570.7286372221995,0.0,-0.0,0.95,-0.0,Medium
280,46.70276017876872,26356.214398949134,Rural,11.418559314261934,0,0.1255587411355234,505.7312293964899,551.706155002429,1.2,662.0473860029148,0.022413185929192964,1.0,1,463.23801600648073,662.0473860029148,198.80936999643404,0.95,567.1037279148281,Low
281,54.9319601178157,50489.828137570716,Urban,12.08792775492545,2,0.038562811857232794,782.9606847597597,972.9771153379878,1.0,972.9771153379878,-0.0025432060329935403,0.4094507100918843,0,514.0939364510452,0.0,-0.0,0.95,-0.0,Low
282,68.79025224218029,60684.725679447816,Suburban,2.93326922334631,2,0.06321422301164079,833.9698248381296,842.0695607897852,1.2,1010.4834729477423,-0.011816308846609135,0.0,0,516.8345385589196,0.0,-0.0,0.95,-0.0,Low
283,26.432767517597263,49010.44759660623,Rural,33.21067817353601,0,0.1225028063179488,701.1071587642804,620.9091079582353,0.8,496.72728636658826,-0.0003193114145259942,1.0,1,478.34172405168283,496.72728636658826,18.385562314905428,0.95,52.44481650326773,Medium
284,76.995500619844,81584.43864045123,Suburban,37.11191472902074,0,0.0826358844994721,790.9512078730544,941.7829604490122,0.8,753.4263683592098,-0.03347937488734859,1.0,1,486.0717115846735,753.4263683592098,267.35465677453635,0.95,762.6291584493649,Medium
285,18.0,44708.24943656056,Urban,27.311573071353116,0,0.11862702240938305,463.3131314000289,807.1536477130719,0.8,645.7229181704575,0.004072951534643106,1.9993366435959491e-286,0,451.10397295612,0.0,-0.0,0.95,-0.0,Low
286,42.72322357446625,20000.0,Suburban,32.056616566484685,1,0.0761608982832271,808.9821765508977,879.9532824695311,0.8,703.962625975625,0.02839870519233922,0.0,0,513.4500971766536,0.0,-0.0,0.95,-0.0,Low
287,53.82475809726865,71803.48250887217,Suburban,14.995457324866843,2,0.12107483290915039,672.3110634318055,961.3062892902179,1.1,1057.4369182192397,-0.023868146192819028,0.0,0,523.4655799961998,0.0,-0.0,0.95,-0.0,Low
288,49.21487801602549,26833.91582312409,Rural,19.951465974471976,0,0.06723745825814292,817.710993220242,598.1240025601878,0.9,538.311602304169,0.020707373602896727,0.0,0,445.3980873673573,0.0,-0.0,0.95,-0.0,Low
289,35.659507202691096,57251.50732224822,Rural,22.221223055170608,0,0.12251309905650365,775.9208399604744,594.9620355616073,1.1,654.4582391177681,-0.008508388221940439,1.4355442169129754e-220,0,455.8676784999467,0.0,-0.0,0.95,-0.0,Low
290,41.87816624464087,79767.15508338633,Urban,12.128873824757278,0,0.049574396024873096,752.1573528432474,677.3084013904065,1.1,745.0392415294473,-0.030964812225241414,0.0,0,407.9683933652937,0.0,-0.0,0.95,-0.0,Low
291,37.604985980117505,45631.064626197964,Rural,12.542707246093213,0,0.08286007935350595,710.5298942456135,543.7795144474551,1.1,598.1574658922007,0.003087268344269121,1.0,1,434.75821479575853,598.1574658922007,163.39925109644213,0.95,466.0963637526012,Low
292,36.15952864583683,20000.0,Urban,29.684622008404737,0,0.08924971188198191,854.7068784401454,825.9524842036924,1.2,991.1429810444308,0.028934001972846513,1.0,1,468.45449490678453,991.1429810444308,522.6884861376464,0.95,1490.9689067076363,Low
293,57.744031455315366,22945.885462711365,Urban,13.990548494656244,0,0.05490894418168754,1133.4514029643915,769.4426824356603,0.8,615.5541459485283,0.02522910960031054,0.0,0,429.577623206723,0.0,-0.0,0.95,-0.0,Low
294,50.35523228947571,70359.43955606005,Rural,35.35879445183601,0,0.06791312722041809,773.3262023407788,802.8072840984069,0.8,642.2458272787255,-0.020917695088051448,1.0,1,457.7691008808365,642.2458272787255,184.47672639788902,0.95,526.2198620499785,Medium
295,34.60635607109019,33370.870482258375,Urban,49.41696874879868,1,0.11400288200464515,908.1289753074252,1085.8952435097294,0.8,868.7161948077836,0.014201851574079088,0.0,0,527.2216207201161,0.0,-0.0,0.95,-0.0,Medium
296,58.493998131498756,37789.50764211751,Urban,21.72014453220142,0,0.13539216138055277,1112.974341421446,906.03631725349,0.8,724.829053802792,0.010932385726175206,0.0,0,411.70362677097125,0.0,-0.0,0.95,-0.0,Low
297,49.60949281314914,53072.39522308148,Urban,27.014896323678716,1,0.11253583799540715,880.5130744461379,1025.1420278127046,0.9,922.6278250314341,-0.005362942466441356,1.0,1,478.8017472210623,922.6278250314341,443.82607781037177,0.95,1266.0138869540856,Low
298,57.1929317825844,51439.4893128333,Suburban,8.018659345163371,0,0.12533799537069124,950.8861759992664,707.7340638417824,1.2,849.2808766101388,-0.0021852916729465915,4.5404037814358365e-135,0,389.7678591363452,0.0,-0.0,0.95,-0.0,Low
299,54.44443262885419,41747.71115714063,Suburban,11.169917396236665,1,0.10429025943083621,628.5323241314453,819.8677268233954,0.9,737.8809541410559,0.007234005510822931,1.488039483236079e-258,0,484.9140399129996,0.0,-0.0,0.95,-0.0,Low
300,32.56507483616892,32717.514149017417,Suburban,8.82542333165244,0,0.06525520612341396,872.394128681796,550.8865479060827,1.0,550.8865479060827,0.01640975872816478,0.605587014238816,1,366.9755992368012,550.8865479060827,183.91094866928148,0.95,524.6059810791254,Low
301,36.597284397045456,31059.679475845165,Urban,29.314326194894864,0,0.013657084483871887,870.4184279249697,863.3451809481245,1.2,1036.0142171377493,0.017115334914457086,1.0,1,461.51875012094075,1036.0142171377493,574.4954670168086,0.95,1638.7483196654464,Low
302,56.20940407684893,55767.66012181294,Suburban,37.915252616812616,0,0.07352259936255992,1155.3186219567363,905.9607355340465,1.2,1087.1528826408558,-0.006923396151091896,0.0,0,450.539412941706,0.0,-0.0,0.95,-0.0,Medium
303,54.155553981501974,47895.879921463966,Rural,14.454531199619536,0,0.09391892226170657,550.5201851256052,615.8560402373204,1.2,739.0272482847844,0.000644159328530096,1.0,1,443.06888643002173,739.0272482847844,295.95836185476264,0.95,844.2212271907105,Low
304,44.68647609053778,31931.55547534052,Rural,44.61798640966707,1,0.06861023238202338,1234.7126901780325,996.0909716739981,1.2,1195.3091660087975,0.016242812106231016,1.0,1,572.1138507690928,1195.3091660087975,623.1953152397048,0.95,1777.664636721258,Medium
305,46.75991074963173,62383.50375435889,Urban,49.564451432035405,0,0.17764292491708344,1029.9418047633592,1024.8350404719197,1.0,1024.8350404719197,-0.013517770882517075,0.3686446533335475,1,506.39543732189344,1024.8350404719197,518.4396031500262,0.95,1478.8489679854497,Medium
306,64.16497343682637,34046.51450910256,Rural,23.872554795771524,3,0.1138198098716219,993.1268534098073,1077.609129444665,0.9,969.8482165001986,0.014565178393549599,0.0,0,615.370234387229,0.0,-0.0,0.95,-0.0,Low
307,36.12642916746255,23722.254923759992,Suburban,29.042449538934196,0,0.09542398390510051,570.2636052549892,618.2984859747,1.0,618.2984859747,0.02541164340676483,0.28679775973457755,0,468.25858736483343,0.0,-0.0,0.95,-0.0,Low
308,53.20646071755057,24847.55535299065,Urban,25.004230270262763,0,0.12735353719260759,619.0235952515809,902.1509223063756,0.8,721.7207378451005,0.022956944372563688,0.0,0,422.19654811452887,0.0,-0.0,0.95,-0.0,Low
309,41.96711021349159,22261.846699764144,Urban,27.724722682974868,2,0.20112284025099914,925.0056759943551,1099.5101732184285,0.8,879.6081385747428,0.02545559528157844,0.0,0,570.8873566355912,0.0,-0.0,0.95,-0.0,Low
310,41.73478195159169,31691.22132486218,Urban,3.8920370462312457,0,0.08592278235832651,383.9101948545742,530.7012180360645,1.2,636.8414616432773,0.01715819216575231,1.0,1,417.67339051635224,636.8414616432773,219.16807112692504,0.95,625.1769228895537,Low
311,61.48165277980785,67296.40785979292,Suburban,23.572240621361896,0,0.051787882514598024,498.9005564062191,820.4920607755565,1.0,820.4920607755565,-0.018813357851594863,0.25333527974584286,0,456.7225021972405,0.0,-0.0,0.95,-0.0,Low
312,57.38124523482045,24281.072333157877,Urban,1.8559194990823653,0,0.1160923122945188,959.1960542216166,758.5012055728395,1.0,758.5012055728395,0.02396757637874743,0.5570741344812211,1,406.02982811217674,758.5012055728395,352.4713774606627,0.95,1005.4246042065404,Low
313,57.20264454000958,39904.24070282271,Suburban,43.05593844079632,1,0.042535475811570855,1038.0254204336982,1064.2497592899224,1.1,1170.6747352189147,0.0072780260132100935,1.0,1,525.141602588251,1170.6747352189147,645.5331326306638,0.95,1841.3832608289683,Medium
314,64.58218210731494,26151.329962496948,Urban,42.187417120921516,0,0.052332067656375485,1228.4418294155503,1111.9877071313206,1.0,1111.9877071313206,0.020423756944975797,0.3141639982762631,0,489.87921258957863,0.0,-0.0,0.95,-0.0,Medium
315,45.31505762449139,31883.549922780945,Rural,21.817761881808977,1,0.17120024157629837,733.136993853053,766.2473404098242,1.0,766.2473404098242,0.015715146472584488,0.336106669920773,0,515.7304010561228,0.0,-0.0,0.95,-0.0,Low
316,55.22929456942446,20000.0,Urban,53.04701631667752,0,0.16479039361075265,626.6579688047323,1009.4885390986526,1.2,1211.386246918383,0.027515686110055438,1.0,1,490.7616770254827,1211.386246918383,720.6245698929004,0.95,2055.581585619498,Medium
317,40.34599865109816,32523.913099045436,Rural,60.0652690358533,0,0.1325120897570277,646.4198550126381,1025.3500351401922,1.2,1230.4200421682306,0.014792292587183151,1.0,1,517.4330143765089,1230.4200421682306,712.9870277917216,0.95,2033.795496775886,Medium
318,49.86249528732663,32963.20802351236,Rural,20.51619302332841,0,0.11949359181408417,890.3863552038864,557.303723977336,0.9,501.5733515796024,0.014714281664399578,0.0,0,434.62625958015263,0.0,-0.0,0.95,-0.0,Low
319,43.047854184484734,47578.867046184525,Urban,39.31616702618588,0,0.03894961603875496,759.8428362636462,847.3986178971146,0.9,762.6587561074032,-0.0002793952029465187,0.9999999999183566,1,482.10034642619877,762.6587561074032,280.5584096812044,0.95,800.2928636156356,Medium
320,46.45493947489077,40604.75498656241,Suburban,50.93557395510131,0,0.059567625036977684,529.0425135400042,959.7966827254008,1.1,1055.776350997941,0.006410813441998709,1.0,1,517.117303100923,1055.776350997941,538.6590478970181,0.95,1536.5249341262443,Medium
321,53.9273553815537,20000.0,Urban,17.497339693601518,0,0.16615127136868343,904.951340710717,857.9949219419925,1.0,857.9949219419925,0.027757252355679485,0.3885401281419317,0,438.5692046024257,0.0,-0.0,0.95,-0.0,Low
322,32.726689751497915,62448.601539587835,Rural,8.091027882447193,0,0.0746538959557067,594.8435156457936,539.2958597333902,1.1,593.2254457067293,-0.013815986373453264,0.0,0,445.17962398872095,0.0,-0.0,0.95,-0.0,Low
